,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
791,0.0,33046.72761,5.351533189,362.3521434,350.2363264,7.59251575,4.208055225,5.404045773,6.4,6.376408434,1
792,1.0,25911.32168,4.138540037,371.9671798,487.9851851,17.75170539,4.168406387,3.478004808,3.9,3.94012546,1
795,0.0,14694.42062,6.722842909,300.7637719,353.6309129,13.55379641,4.174586393,5.199864588,10.3,10.26841472,1
799,1.0,20592.25894,10.08953715,331.3387387,447.0744599,10.77863263,4.015066269,4.665681059,9.4,9.393148442,1
801,1.0,9592.151333,8.863272376,348.4378199,333.7753271,18.26795085,4.238923434,4.51875067,8.9,8.900864697,1
803,0.0,14160.68677,6.060143582,281.3559754,468.2125374,15.14754698,4.156703002,4.075556975,7.8,7.804368874,1
804,2.0,35680.06788,4.894373617,314.6138512,501.9028641,14.21062445,4.058894468,4.556863752,4.7,4.666148131,1
809,1.0,25863.34324,4.823831505,316.0255129,370.3572882,18.36185806,3.905161693,3.179128741,5.8,5.827541212,1
812,0.0,15357.83337,8.534458442,315.8313963,429.6222122,15.6211387,4.187015325,3.221129819,9.5,9.485832873,1
813,1.0,9363.853988,9.997623567,273.4631394,508.345207,12.92586966,4.282601109,4.925339107,6.4,6.435722717,1
818,0.0,31421.73163,4.58413391,347.0973537,490.2846741,16.06643903,4.084575308,2.871196031,5.4,5.433466239,1
821,0.0,28398.5542,6.294517393,336.2929185,328.3874298,18.46309476,4.144338795,2.259550289,5.2,5.226941884,0
822,2.0,27981.09119,6.761683214,354.7852174,380.7232523,13.98383301,4.325150872,4.917909887,4.6,4.594209164,0
824,0.0,15936.24736,4.935997766,340.3929304,435.4056098,11.0756218,4.083721579,4.561493819,6.4,6.400256164,0
825,2.0,28508.6378,7.238828645,330.31247433333334,460.7659944,11.37873797,4.310331004,2.854526552,6.8,6.839415898,0
826,1.0,20442.61501,5.163931373,341.537089,468.4163498,10.36262263,4.200128155,4.047907292,6.9,6.901863449,0
828,2.0,15824.78873,8.388944214,314.8432913,423.6627075,17.63036246,4.050396337,3.630523985,7.9,7.888843574,0
829,1.0,22095.63716,6.436288161,341.54229403870966,412.8676105,12.64013548,3.813939093,4.59113705,5.5,5.527633483,0
830,2.0,18607.21319,8.620697295,302.1313059,442.1042076,14.11682361,4.199256356,4.383394692,6.5,6.492403122,0
831,0.0,34157.18447,9.87657405,344.5354072,498.0639962,8.818756567,4.214485589,4.030659831,6.7,6.684699737,0
836,0.0,12642.06595,7.309821639,334.4420643,446.7484416,14.94908037,4.279468275,3.514097775,8.1,8.054885744,0
837,0.0,24991.76602,9.138390839,321.4733596,431.4246894,12.95044416,4.17478089,4.299018587,7.1,7.061830972,0
839,0.0,25063.68301,8.561123755,287.9481232,505.2654826,18.27375696,4.239820773,2.87326121,7.6,7.611609817,0
842,0.0,30434.26912,8.630313014,333.4825401,382.922363,15.77992197,3.708081735,2.804923583,4.3,4.292966858,0
845,2.0,9381.239931,7.303183678,312.814395,440.6011346,14.0272968,4.275691748,3.060827354,6.6,6.592442508,0
846,1.0,29370.26418,5.390593423,337.9074676641791,521.7808842,21.11924925,4.092288546,3.633373289,7.0,7.032818726,0
847,1.0,23728.29401,7.50830529,348.7146126,551.5403898,15.25439184,4.342608203,4.494544339,9.0,8.990317234,0
848,1.0,16686.31276,8.159299081,332.8572078617647,347.8409649,18.89313661,4.235408055,2.813888599,8.6,8.561218924,0
849,1.0,30950.6811,6.543089824,363.1796235,425.2888367,11.65345775,4.267836262,5.214484016,6.7,6.739157692,0
851,2.0,34314.08709,9.041146085,335.2919259,313.254743,11.13531183,4.274289824,3.378778493,6.5,6.492627157,0
853,1.0,40829.35317,7.27154271,331.80249199499997,386.8030566,16.82377293,3.975882169,4.957419783,5.0,5.039373609,0
854,2.0,17468.9998,8.262903987,369.5907405,294.3251422,18.02609815,3.808031001,5.400810789,8.3,8.296344056,0
855,1.0,37620.24847,5.783579819,341.54229403870966,343.4175878,14.40165409,3.74028214,4.476348715,5.5,5.455599352,0
856,1.0,20012.17298,9.008726094,302.3936053,421.8900828,22.18784921,4.300380861,4.764193594,7.9,7.918183321,0
860,2.0,16183.58665,7.390474096,334.0538855,389.0216156,16.35452024,3.873302594,4.274136884,8.8,8.783167624,0
862,0.0,17068.29886,8.769621767,319.2532011,459.5411588,14.19254435,4.116981768,2.957194849,8.2,8.159666704,0
863,2.0,7324.701425,7.991366183,331.5125334,492.8503914,14.2339516,4.318403137,4.179187128,7.7,7.685396843,0
866,0.0,19472.62433,5.017698088,366.0189196,425.670964,17.31468113,3.909664194,4.475161103,7.0,6.9870415,0
867,0.0,24211.63077,9.363249825,307.7139958,406.551667,12.61825178,4.110925464,4.009006062,4.7,4.692196563,0
869,0.0,25770.00672,8.342129767,294.81929084,414.157826,11.08483406,4.608585318444444,4.330321564,4.1,4.059431468,0
870,0.0,17674.70615,8.348814761,324.81830471851856,471.3698805,19.30124821,4.274295442,3.569717312,8.4,8.389945659,0
871,1.0,10571.77038,6.521422285,295.9760944,414.2560865,14.7748006,4.08993373,4.154845328,10.7,10.69553249,0
872,2.0,21467.95087,7.101223816,349.4921773,427.2397403,12.55698319,4.029875579,2.817391374,6.8,6.791696907,0
875,2.0,14906.04792,8.486030243,374.2269262,518.5852526,11.22657799,4.192419987,3.776225631,4.5,4.489783796,0
877,1.0,34094.05718,6.741909445,376.6636079,526.3610816,17.10756313,3.902906728,4.83886228,5.1,5.090035332,0
879,1.0,29057.22762,7.029491111,302.7449602,361.9477582,10.61458159,4.005144194,4.267952934,6.7,6.702496216,0
881,1.0,23372.88265,6.280195162,313.8469725,497.9023198,12.87480498,4.336201392,4.555949236,6.6,6.571099217,0
882,2.0,10587.30493,6.392545064,307.3989595,585.2226284,11.79899055,4.171730956,2.519891581,8.5,8.509220049,0
883,2.0,32241.07961,8.439680712,347.7131572,416.0909979,14.63892652,4.247176577,4.071916487,6.0,5.953981878,0
884,1.0,27509.89342,8.257587185,344.20080077037034,587.3786921,10.02403918,4.16507481,3.871463111,5.4,5.403196492,0
885,1.0,23930.37455,7.45655651,329.7275551882353,535.3395605,19.17473871,4.024750021,3.506764606,5.6,5.596929951,0
886,0.0,12958.74846,7.135496644,322.6232487,522.0278703,16.7221946,4.287386472,3.722454851,10.6,10.63290961,0
888,0.0,13501.67797,7.982096708,358.3318489,617.5409065,11.17654813,4.284094492,3.806539439,7.2,7.183095932,0
889,1.0,25951.55404,6.296103203,350.3819811,471.8575107,15.77046418,3.994925847,4.10736363,5.9,5.923441415,0
890,2.0,15340.95184,6.144844982,371.0105238,579.4618244,11.91573964,4.37171327,4.531658688,7.4,7.377036504,0
891,1.0,28338.98146,9.370848444,316.2744033,462.1424242,15.33300458,4.061020805,5.580829963,7.8,7.833495881,0
892,2.0,33153.81298,8.840473501,370.167851,296.9641017,14.78431358,3.900989854,3.699146259,4.7,4.745764371,0
894,0.0,26422.09789,8.072933638,366.6447662,500.9387879,7.609797727,4.100935905,3.294129366,5.5,5.492155983,0
895,2.0,36860.4689,9.751560797,338.0494275,390.5669453,8.123470112,4.339494644,2.765722248,4.5,4.487517479,0
896,1.0,30988.97302,8.600477187,327.46267,326.2690802,9.982010229,3.983721865,5.35304334,7.0,7.027185659,0
897,2.0,8016.202938,5.567500642,337.7815799,291.6002828,13.46992402,3.942889149,5.174719759,10.2,10.20064451,0
899,0.0,18136.12886,6.86755296,328.2001718097561,600.937203,16.30779009,4.035764109,4.070824292,8.1,8.080415244,0
901,1.0,5689.804405,6.764349993,373.872785,360.1844731,20.4839023,4.310651204,3.418763195,7.3,7.344975869,0
902,2.0,33306.01254,7.430037413,339.18724604418605,399.9483325,13.79786968,4.166097757,3.884460371,5.9,5.923739955,0
903,1.0,19096.82237,7.357857255,342.936881,388.941163,14.15147307,4.306589111,5.438487907,8.3,8.285395275,0
904,0.0,16898.8083,6.04590644,367.3285417,451.0127884,16.3599511,4.148962694,4.072197622,5.9,5.949518764,0
907,0.0,39537.08646,9.232766062,322.4335918,393.3886033,10.58333615,4.091030234,3.918469801,5.3,5.296578804,0
909,2.0,18014.9957,5.903058231,362.5234159,471.4843946,10.69258799,3.828685187,4.101397991,7.0,7.016836113,0
910,1.0,19557.99372,8.311348727,355.0872579,379.5077385,18.24071162,4.200118448,4.180389312,6.9,6.871607245,0
915,0.0,22052.03462,8.090493963,306.2391799,485.0984831,17.07526259,4.079370653,4.030337485,6.2,6.153368957,0
916,1.0,22053.01026,5.392692829,305.2215636,451.605924,14.66556053,4.286489636,4.14486994,7.3,7.303051906,0
917,1.0,14912.22551,6.041143672,349.2406145,355.2844423,17.16196607,3.763876924,3.341426728,7.6,7.5926723,0
918,0.0,12736.865,5.935771844,330.31247433333334,480.308581,20.60640864,4.351844306,4.072186608,6.8,6.784116115,0
919,1.0,32423.46269,6.812943275,329.7275551882353,446.3864036,20.92695018,3.974415076,4.070966098,5.6,5.606856131,0
921,2.0,38494.72025,9.144953298,383.2391383,357.4707042,13.12594167,4.140982883,2.291694536,4.9,4.922045466,0
922,0.0,27365.10636,7.563100469,341.8448952425,359.506553,15.0894408,4.051148814,3.978141279,5.7,5.700784947,0
924,0.0,7066.376917,4.86609241,293.32102373333333,327.6586444,16.29668848,3.864354347,4.308256961,10.7,10.67805626,0
926,2.0,17734.94963,6.057867647,317.1505445,419.3955691,17.11544677,4.114989616,2.925037558,8.8,8.846281957,0
927,2.0,26325.8177,8.365470023,341.8956361,381.4403882,19.52731893,4.082507194,3.756006672,6.8,6.751698586,0
930,0.0,39125.2092,6.055622508,375.619186,400.1553243,20.18959951,4.244038093,2.600618679,5.1,5.088213197,0
931,0.0,21895.2857,4.493900098,337.2671775,482.5982702,10.66349163,4.379067156,3.169714976,7.0,6.954907217,0
932,0.0,15158.72175,8.645881893,341.92542574782607,416.8991601,14.61876666,4.24710778,2.445673388,9.0,8.983811794,0
933,1.0,17258.18835,6.154072581,310.7162936,395.6985382,17.06138947,3.812719195,3.994556136,9.5,9.519659984,0
934,0.0,35216.53427,7.91908316,335.2793762,539.4646482,9.852784882,4.185423542,3.481943696,4.7,4.700392724,0
935,0.0,17982.38726,5.845501641,338.9992737,336.2797071,14.31941121,4.14561872,4.921340625,10.4,10.38613293,0
936,2.0,35633.26851,6.066386357,327.5578499,354.1744375,12.54887108,4.270060625,3.808372006,5.7,5.746529194,0
940,0.0,16764.85476,7.137871354,320.5559945,456.4264885,12.59999831,4.360932421,3.654354962,9.0,8.966835973,0
942,0.0,20555.55957,9.775004066,387.6863877,389.6382279,12.29875322,3.921023306,3.130044763,6.8,6.848805453,0
943,0.0,15247.12803,6.050225266,313.1270814,521.7741145,13.78042674,4.260854046,3.579107242,8.9,8.861701557,0
945,2.0,23114.03183,9.73335611,321.1604634,521.8355248,13.14044719,4.237752989,4.724321913,6.7,6.729829904,0
948,2.0,25574.09172,8.76043438,339.5119156553572,553.0576632,17.73037119,4.120636409,4.325131645,7.4,7.390896679,0
950,1.0,25780.05908,6.259352881,331.0302515,481.7375593,14.04948264,4.27090456,3.699796036,6.9,6.93039147,0
953,0.0,17977.69394,6.542088,332.15673549545454,383.1245035,18.09454383,3.809690542,3.772858553,6.6,6.583064856,0
954,2.0,35439.68784,6.236836217,314.1313174,552.4627918,8.660869468,4.049174521,4.106807505,6.2,6.204429354,0
955,2.0,22710.45837,5.962836939,321.5859356,496.1614524,18.3676209,4.349200071,4.055421251,9.1,9.066628054,0
958,2.0,8672.527773,7.335361864,337.0003236311111,433.6795425,11.23891367,4.02295398,3.686758983,7.6,7.574261237,0
960,1.0,42063.8744,6.862988075,319.8379854,312.0025326,18.96441809,4.282192155,3.883029041,5.3,5.276323544,0
961,1.0,19663.79131,8.386403518,375.4573453,420.3573924,14.83156005,4.127947276,3.322065007,6.8,6.776879088,0
963,2.0,15362.45238,6.928597413,356.3179748,353.0636591,14.89621036,4.781238357738095,3.443385019,6.6,6.552279123,0
964,1.0,27662.3971,6.634210113,291.6876535,555.580978,12.34483405,4.220416462,2.372791477,8.4,8.408766231,0
965,0.0,20447.49013,5.689518474,338.6697678488889,477.6688358,12.25839557,3.80313833,4.814779191,8.0,7.986398706,0
966,2.0,14151.76008,5.584369157,324.5704591,336.9568673,15.23382587,3.931767472,3.051316563,7.4,7.366915284,0
968,1.0,5619.135558,5.816703198,343.5454193,432.0431198,14.94772039,4.042377588,4.534681098,7.9,7.8564711,0
969,0.0,35086.39696,6.736118027,340.8718191,331.5867258,12.90979781,4.132678082,4.645852435,5.2,5.15839641,0
973,0.0,24070.26365,9.768406489,338.0524372,533.968647,11.87758168,4.24901686,5.038118946,4.4,4.443850856,0
974,0.0,9913.963346,4.974506124,324.4333077,302.200496,11.07051143,4.282733306,3.94196926,8.2,8.247148271,0
975,0.0,28278.78928,9.915647165,337.137553,375.0363685,15.5031442,4.136622073,3.499048523,4.9,4.902158989,0
979,2.0,20335.67651,6.028559417,333.0844548,475.2964708,18.24809789,3.924047271,3.287243971,8.2,8.163076383,0
980,1.0,16854.12946,5.180105641,318.3546116,355.470925,19.03221887,4.091159486,4.182740665,8.9,8.87027826,0
981,0.0,13969.43886,7.548543437,322.7990702,369.0166668,18.91918835,4.020970932,3.776718462,8.8,8.769676022,0
982,0.0,30684.21164,8.781904578,347.71050590000004,313.513502,11.07028905,4.157545014,3.853388072,4.7,4.737391257,0
983,1.0,24061.3496,6.78568519,350.1172538,471.5185364,15.34331564,3.81869266,3.076214341,7.8,7.790874862,0
986,1.0,11699.13355,6.64827278,349.2554448,420.8283622,18.86381748,3.987294676,3.258041647,7.7,7.651294226,0
991,0.0,22958.00999,6.674635069,335.2973166764706,432.1943573,16.27182497,4.183222757,4.764412042,6.4,6.364155674,0
993,2.0,13533.23003,7.623603583,313.6711274,527.380871,18.66390108,4.078433078,4.217861431,8.3,8.347949483,0
994,1.0,20919.05143,6.136369824,332.15673549545454,383.122057,9.684376378,3.745679713,4.635709127,6.6,6.615981652,0
997,1.0,26756.918,8.774356717,335.2973166764706,422.0677005,16.56311638,4.307581064,4.681716653,6.4,6.385470898,0
998,0.0,19397.32389,7.894244798,368.561073,479.7861954,15.80508483,4.060132955,2.430883294,6.5,6.490037175,0
1002,2.0,15751.1753,5.501070114,296.848512,399.7737042,10.62226549,4.324851405,3.006650222,9.3,9.323583858,0
1003,2.0,33897.0682,6.358402296,316.5527914,406.382378,19.69984804,4.148253405,4.500207625,4.6,4.581968728,0
1004,1.0,21733.82804,7.903081469,315.1899838,368.7708937,11.63539928,3.927981435,4.631640754,7.9,7.884841993,0
1006,1.0,17864.68939,5.818229016,343.5933324,367.6899918,19.91295017,4.099382733,5.622018081,7.2,7.230845307,0
1008,0.0,13283.77805,6.52181467,348.554792,560.9659102,13.97834793,4.286806821,2.898223061,8.7,8.693104326,0
1010,1.0,21280.24656,6.188502912,326.7941938,357.4361934,11.71382102,4.172278409,4.038502789,4.8,4.797460182,0
1011,0.0,14294.24035,7.784940449,366.0517519,338.44145,15.21529266,4.164981142,4.129230416,9.3,9.319176393,0
1012,1.0,11989.24624,4.977306609,328.1769777,617.8835131,13.56125295,3.694262874,4.457282487,7.6,7.581687577,0
1013,1.0,11797.92092,7.816284866,312.9867532,371.9106474,11.9756805,4.201658517,3.31116811,5.3,5.348213659,0
1014,0.0,20162.01862,5.211430348,305.2641421,510.6093851,12.58847481,4.092034529,4.223576482,5.5,5.487876363,0
1016,0.0,16123.30445,9.475801129,348.1773307,501.6739826,22.15974723,4.335524137,2.760212574,8.3,8.315959071,0
1018,0.0,21573.74757,9.295852001,321.1683132,444.276635,14.74434737,4.150145633,3.455622541,6.0,6.013160966,0
1019,0.0,28391.99819,7.017330331,355.4615889,336.0618031,16.89517971,4.196410078,3.171655208,5.7,5.744067537,0
1020,2.0,27007.88691,6.592516959,335.58981206190475,422.2238018,14.07087898,4.316425145,4.383942554,5.2,5.218989651,0
1022,1.0,10513.29678,8.920632925,337.8564883340909,442.3681431,18.72530225,3.804395199,2.938082397,7.5,7.458707683,0
1024,1.0,17975.55323,9.808651156,322.2351015,440.8594348,13.57122272,4.145979517,4.003458052,6.7,6.72958019,0
1026,2.0,28954.80101,5.817090295,357.3287588,530.5264113,18.11704226,4.383206443,3.254926497,7.2,7.159398311,0
1028,1.0,22610.76871,4.875413881,327.3799385,549.2767283,17.01511804,3.960918084,3.893766831,6.2,6.209697437,0
1030,1.0,4544.841718,6.577834048,300.9223297,328.9044942,11.78961929,4.376614291,3.042796944,9.6,9.608533594,0
1032,2.0,27752.00024,5.350923532,372.2640994,393.5557957,13.74866795,4.331056244,4.180567593,8.7,8.69712216,0
1033,0.0,18939.93665,7.375883102,316.8202484,368.4028571,9.984033412,4.193458873,3.136945007,7.7,7.748928548,0
1035,0.0,40936.15339,7.703374743,301.2544217,365.4312125,12.97186896,4.269491143,4.775784922,8.3,8.31002902,0
1036,0.0,26220.17421,6.344585275,379.7883765,475.3422715,16.90318031,3.953291893,4.033391218,5.5,5.524296531,0
1037,2.0,8918.8926,4.89987481,306.4953695,331.3789519,18.52543363,4.242009218,3.964449588,10.2,10.20142576,0
1039,2.0,10562.46054,3.694274999,371.1763132,480.3202177,16.98075499,4.129680293,2.831234426,8.9,8.937802408,0
1040,1.0,26489.1147,8.540837376,318.059624,431.6256772,10.07559844,4.174144547,4.724456578,8.1,8.124207826,0
1045,2.0,34456.80113,9.17093996,295.3505243,357.4172848,9.213267539,4.09900484,2.275903461,6.4,6.369111631,0
1046,1.0,27430.44173,6.035086878,303.9376701,397.6849857,19.39402667,4.016576248,3.178003605,6.7,6.733493842,0
1047,0.0,14298.41046,7.243682989,316.7538889,570.4242586,15.95833351,4.271316169,4.102291769,6.9,6.883015402,0
1048,1.0,20375.66827,7.83739765,308.5948104,382.0142489,12.66601633,4.37911054,4.44490059,8.0,8.013516429,0
1049,0.0,24196.52268,8.448405225,332.8903825,500.6848732,15.15740752,4.276981954,5.140207743,8.3,8.272055091,0
1050,1.0,22174.78114,5.459171833,369.3698813,407.3808249,15.89207853,4.292703761,4.763730536,8.7,8.746985976,0
1051,0.0,25620.77137,7.651668438,367.2242972,597.8700732,11.80284674,4.295716305,3.696327575,8.2,8.154840855,0
1052,1.0,22829.11084,7.609833076,293.0624593,558.7478629,15.35758277,3.818926188,4.213700444,9.0,9.045720545,0
1054,0.0,23926.07882,6.188790308,364.975499,567.5261592,7.791637811,4.080496203,4.919585047,6.0,5.961301572,0
1056,2.0,17944.85238,4.038955039,331.9541994,363.2357556,12.53583833,4.048485463,4.5990822,8.2,8.184410006,0
1059,1.0,27080.26872,7.382754883,345.1798873,329.0166464,8.547283221,4.113243226,2.391540006,7.6,7.617148871,0
1060,0.0,16477.35081,7.325000809,299.8465235,412.3085879,17.19268526,3.738521377,4.502138214,6.7,6.664934584,0
1063,2.0,13736.34204,6.98410186,359.8136999,355.9980259,11.51512302,3.70254752,3.21444964,7.8,7.765635562,0
1064,1.0,29533.60883,5.574917123,325.3877548342105,380.1147511,17.59550987,4.337539848,2.770822653,6.2,6.225152013,0
1066,1.0,23683.11019,4.286930405,360.2862819,490.5125389,9.027167172,4.226486665,2.804926824,8.6,8.56704382,0
1067,1.0,23027.38526,9.796329895,382.1529774,369.4680721,18.96725863,4.10514475,4.398900709,7.0,6.994194675,0
1071,2.0,22316.39828,7.947534131,385.0434376,288.0685777,14.13669901,4.246519876,3.891097334,7.8,7.774468469,1
1079,2.0,20215.69752,6.125251638,304.5279374,544.3393171,12.014243,4.298754749,4.86854263,6.7,6.744799075,1
1083,1.0,27336.96262,7.631357066,322.0729563,347.8292033,10.64178919,4.170115589,3.182582857,7.7,7.71408936,1
1084,1.0,21361.19705,6.19884398,330.26499976190473,419.173312,12.30266857,4.109025716,2.460464867,8.2,8.154531511,1
1087,0.0,27025.20696,6.734527285,359.7105172,448.4571607,12.51197343,3.918002084,2.958414712,7.2,7.156424495,1
1088,2.0,7998.674511,8.124265428,341.8448952425,477.0478068,15.45930696,4.24700274,3.8706108,5.7,5.694694238,1
1090,2.0,13978.17266,9.422100575,389.2195856,526.067651,17.20749438,4.316700737,3.223080865,4.8,4.775221956,1
1093,1.0,21289.17959,7.108190294,346.9652735777778,393.1766813,13.64323622,4.129149768,5.612295662,8.5,8.501711439,1
1094,1.0,22824.69947,8.696478834,363.9927477,521.0162606,15.3106314,4.313788881,3.741143366,7.7,7.741245059,1
1095,0.0,21809.70983,5.846112042,327.4742031,264.5080825,11.23514423,3.864566495,4.592959344,4.2,4.187490815,1
1103,2.0,17076.66379,9.598742281,338.6697678488889,522.888054,14.44918097,4.243350146,4.342796788,8.0,7.992320364,1
1104,0.0,21670.59366,8.458102716,361.3813251,457.0141209,21.4302933,3.788471422,3.678686031,7.7,7.746343115,1
1105,2.0,22013.96491,5.742828935,307.6671229,351.631315,20.05761944,4.375775794,4.72133955,8.3,8.27579563,1
1110,1.0,28698.72996,5.271367217,323.6836829,508.8203409,14.06313997,4.192003222,4.995601766,4.7,4.736404607,1
1111,0.0,11930.62479,9.67726887,337.87984546,350.9686515,13.60964252,4.270695754,3.968647163,6.0,5.95392389,1
1115,2.0,31040.88449,8.544763659,329.59309857741937,408.0957972,18.2352202,4.294556002,3.80879301,8.8,8.757110512,1
1118,0.0,17106.43865,7.8987316,333.477592,432.8987489,13.33538104,4.011257913,4.854312786,8.1,8.073278952,1
1121,0.0,20474.82082,5.857333129,285.3951123,476.8420108,14.38834959,4.306289341,4.201054364,9.4,9.434005875,1
1122,1.0,13464.48716,9.125163916,378.1083058,337.8582636,13.53166045,3.780649531,2.917284056,5.9,5.905906954,1
1125,1.0,35021.7741,5.594006548,341.92542574782607,387.3997714,11.85510295,3.92158595,3.911014707,9.0,9.008464334,1
1126,0.0,18542.95745,5.491962673,306.7022268,382.0801288,10.50402321,4.22673812,2.91175139,5.4,5.422445768,1
1127,2.0,23335.67421,7.66610873,309.96400405833333,356.5430368,10.82460037,4.335051533,4.143365319,9.8,9.778181813,1
1128,1.0,17818.39449,7.300265028,335.58981206190475,404.003888,12.86641996,4.034211099,3.439561019,5.2,5.204938763,1
1133,2.0,32160.53392,7.773484086,360.2839834,344.5506193,11.24646038,4.115652385,3.209588058,7.9,7.890354274,1
1134,0.0,14829.74597,6.701159346,366.4122,583.4364875,17.73188235,4.105714278,4.208354354,7.5,7.535700191,1
1135,0.0,11889.25063,8.015743173,327.33246964680853,369.0443258,10.37184324,4.14373344,5.702504528,7.2,7.202534416,1
1138,1.0,33662.38905,4.439791251,324.81830471851856,397.1149717,14.42088194,4.035776008,3.939011353,8.4,8.352635176,1
1139,1.0,18526.26169,8.980270624,395.2616371,517.1505478,15.8690103,4.032191333,5.030712169,6.3,6.284385791,1
1141,1.0,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,4.150584916,4.485070147,9.3,9.30566048,1
1143,1.0,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,4.010936144,5.37040341,6.1,6.14301848,1
1145,1.0,17063.17211,8.353373632,360.6123098,491.7240649,10.35399456,4.111024407,3.881767178,6.6,6.616649175,1
1147,1.0,34591.67815,6.18785721,287.2237786,285.228661,14.36562486,4.329264126,3.499774684,7.9,7.860106422,1
1148,0.0,13215.70638,7.740377118,339.5119156553572,537.1360548,16.05320185,4.386486178,4.431739047,7.4,7.393110153,1
1151,1.0,7323.302301,7.490508409,326.6951985,412.8964036,12.90673002,4.244901902,2.010537157,4.3,4.303574607,1
1158,1.0,34535.55385,6.354814992,344.309289,491.5167115,19.3558411,3.830900094,4.209136505,10.4,10.41504401,1
1160,1.0,15694.50719,7.219558056,338.54421679999996,519.8629915,13.26210211,4.386328801,2.472720325,7.8,7.808641136,1
1163,2.0,12932.59039,5.684492228,280.9320636,445.0696363,14.17650116,4.235913703,4.41217355,5.7,5.728823779,1
1164,2.0,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,3.879501725,3.804352132,10.5,10.48680842,1
1165,1.0,16929.2902,6.110295327,353.0465899833334,410.694183,14.09071858,4.116107197,4.620685586,3.8,3.792125732,1
1166,2.0,19393.46986,5.299163637,290.2764546,502.9936866,19.64389586,4.237526307,3.433135385,5.7,5.716251354,1
1168,1.0,14608.36315,5.62136169,341.54229403870966,472.7968348,10.58358121,4.305496593,4.957822241,5.5,5.473603398,1
1170,2.0,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,4.119293595,4.91053382,6.8,6.770926884,1
1173,1.0,11682.22932,6.968422638,311.7778219,375.9645578,11.973422,4.15826512,4.553380743,6.3,6.320427823,1
1174,1.0,18073.96859,8.10831798,326.06367060714285,534.6984328,8.189662176,4.105343082,4.186674618,9.2,9.185417502,1
1175,0.0,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,4.34269309,3.877349185,8.7,8.684778672,1
1176,1.0,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,4.390577958,2.286943495,8.0,7.961721463,1
1177,1.0,19378.35907,5.003730632,295.5910188,348.3990333,18.71387553,4.349169616,4.43885846,5.5,5.484151254,1
1178,1.0,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,4.155077266,4.275645348,7.2,7.186931122,1
1179,2.0,18295.37092,6.043395449,341.54229403870966,317.9484586,13.78926724,3.924790181,2.962852429,5.5,5.470802484,1
1182,0.0,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,3.924995185,5.446565703,3.6,3.637170625,1
1184,2.0,24161.25498,7.964525125,369.6215854,346.8604045,17.03360168,4.130442936,3.38629429,6.6,6.632031569,1
1185,2.0,13086.64393,7.784749911,334.6861775,283.4014062,14.68357985,4.031162788,5.648605949,5.9,5.913956688,1
1187,1.0,19583.05735,6.433183888,334.6558859,547.0238303,18.23871124,3.843065519,5.21830711,8.4,8.447404488,1
1188,2.0,18767.94163,9.716908129,335.08323496470587,328.854169,8.233404554,4.214764322,4.60180209,7.7,7.727421141,1
1190,1.0,19417.76721,8.442033604,321.1315442727273,393.9528205,17.56193335,3.919760231,3.371110881,5.8,5.846786697,1
1191,0.0,40682.144,4.242828909,302.6118585,485.6724565,18.73793089,4.186749706,3.709437181,6.3,6.300001767,1
1194,0.0,14598.95191,6.164621289,314.1400562,343.8952418,17.34380558,3.990565766,2.820927249,6.6,6.572656389,1
1195,1.0,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,3.804719132,4.315308015,6.0,6.002414612,1
1199,2.0,25422.33855,7.571359939,329.55110719117647,501.605982,10.78596494,4.238367224,3.397302572,6.9,6.875746152,1
1201,1.0,19471.46544,7.415405532,319.7370094,324.9370292,16.31169636,4.325067065,3.470885424,8.8,8.783596632,1
1203,0.0,17430.91972,7.421209914,346.14649628333336,289.2027406,14.42722549,4.032355908,3.912836037,8.7,8.719240207,1
1204,1.0,22543.25629,5.662657247,338.3575265,410.8041321,11.16909021,4.108024553,3.721974696,6.0,5.974583248,1
1205,2.0,8746.901717,9.010332225,317.78969743999994,432.1079346,16.30747374,4.10415603775,4.271167637,4.4,4.429378735,1
1215,1.0,27008.01187,4.716576508,338.6697678488889,455.840428,8.360283485,3.979703848,3.173879163,8.0,7.96852587,1
1216,0.0,20339.01687,6.032863905,307.9549023,412.5829888,15.894674,4.071476007,4.523236866,6.6,6.635894308,1
1219,0.0,34585.08961,6.587302301,338.6697678488889,543.9491409,12.19944909,4.280426136,4.647095594,8.0,7.992026977,1
1220,1.0,22781.36453,5.330123052,317.1039028,483.442018,14.49579062,4.359426596,4.362085653,5.1,5.068795502,1
1222,1.0,15661.94034,7.009437062,335.6227789,555.5902835,14.86113268,4.300851624,2.799883321,8.2,8.151248962,1
1224,1.0,13492.84084,6.559265111,328.6488452,591.3633685,14.08438826,4.133452815,4.104698561,5.3,5.34411687,1
