,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
822,2.0,27981.1,6.761683214,354.7852174,380.7232523,13.98383301,4.325150872,4.917909887,185.6328581,4.594209164,0
823,2.0,12827.6,7.403641894,343.4772615,328.0335757,10.86177527,9.012401431,5.035822844,212.4423382,6.784133024,0
824,0.0,15936.2,4.935997766,340.3929304,435.4056098,11.0756218,4.083721579,4.561493819,172.2990001,6.400256164,0
825,2.0,28508.6,7.238828645,293.0783048,460.7659944,11.37873797,4.310331004,2.854526552,166.8669704,6.839415898,0
826,1.0,20442.6,5.163931373,341.537089,468.4163498,10.36262263,4.200128155,4.047907292,164.7234862,6.901863449,0
827,1.0,22462.1,8.18625838,386.0387902,349.954534,17.24730722,4.35372742,5.260301115,191.5548152,5.646083312,0
828,2.0,15824.8,8.388944214,314.8432913,423.6627075,17.63036246,4.050396337,3.630523985,228.4883938,7.888843574,0
829,1.0,22095.6,6.436288161,375.4944743,412.8676105,12.64013548,3.813939093,4.59113705,218.5189231,5.527633483,0
830,2.0,18607.2,8.620697295,302.1313059,442.1042076,14.11682361,4.199256356,4.383394692,234.914512,6.492403122,0
831,0.0,34157.2,9.87657405,344.5354072,498.0639962,8.818756567,4.214485589,4.030659831,193.8409311,6.684699737,0
832,1.0,24108.1,7.8431436,352.6239117,428.7706104,10.28767317,4.310073141,5.034682957,196.3346728,8.860450854,0
833,1.0,22423.5,9.3367738,283.9759925,474.6653317,14.02776594,8.807925427,3.919575057,238.0842107,6.223677775,0
834,2.0,23603.1,7.667128479,324.0843341,288.9124568,18.06495658,8.9298996,4.405508764,203.5378325,4.758648347,0
835,0.0,17259.9,4.610244692,335.6264426,452.9952928,9.700906283,8.802115411,2.496342612,183.3627126,7.440825031,0
836,0.0,12642.1,7.309821639,334.4420643,446.7484416,14.94908037,4.279468275,3.514097775,200.943484,8.054885744,0
837,0.0,24991.8,9.138390839,321.4733596,431.4246894,12.95044416,4.17478089,4.299018587,215.946322,7.061830972,0
838,2.0,12666.0,7.09269132,302.4917681,319.4230515,15.43383428,9.080066932,5.00587853,214.7378307,8.524296363,0
839,0.0,25063.7,8.561123755,287.9481232,505.2654826,18.27375696,4.239820773,2.87326121,222.2522695,7.611609817,0
840,1.0,32182.3,8.571649638,364.7467863,516.8516225,12.40443875,8.909304428,2.730792274,200.8894064,4.691438315,0
841,1.0,8712.0,8.591510126,355.4437211,338.8481579,18.72131157,9.350195806,3.246077223,209.8393334,8.064170137,0
842,0.0,30434.3,8.630313014,333.4825401,382.922363,15.77992197,3.708081735,2.804923583,212.8086454,4.292966858,0
843,0.0,16147.0,7.321343443,352.3534309,505.9128645,11.09284167,8.978373312,3.738618343,184.9129171,7.865756954,0
844,0.0,9001.7,9.820230919,325.104847,381.3465821,19.19574006,9.200130743,2.544020276,238.221968,9.085637102,0
845,2.0,9381.2,7.303183678,312.814395,440.6011346,14.0272968,4.275691748,3.060827354,242.4804727,6.592442508,0
846,1.0,29370.3,5.390593423,433.9522119,521.7808842,21.11924925,4.092288546,3.633373289,168.8223953,7.032818726,0
847,1.0,23728.3,7.50830529,348.7146126,551.5403898,15.25439184,4.342608203,4.494544339,195.8090284,8.990317234,0
848,1.0,16686.3,8.159299081,366.6013443,347.8409649,18.89313661,4.235408055,2.813888599,205.3668311,8.561218924,0
849,1.0,30950.7,6.543089824,363.1796235,425.2888367,11.65345775,4.267836262,5.214484016,156.4827594,6.739157692,0
850,0.0,20828.0,6.59137114,313.8746839,567.6041514,17.95484851,3.716984579,4.23825298,209.4268373,7.950816584,0
851,2.0,34314.1,9.041146085,335.2919259,313.254743,11.13531183,4.274289824,3.378778493,213.0653848,6.492627157,0
852,0.0,18222.9,3.920973662,296.196618,389.7424621,9.689143568,9.069916327,5.102516757,191.9829945,6.753128353,0
853,1.0,40829.4,7.27154271,305.5337841,386.8030566,16.82377293,3.975882169,4.957419783,142.860598,5.039373609,0
854,2.0,17469.0,8.262903987,369.5907405,294.3251422,18.02609815,3.808031001,5.400810789,198.1970512,8.296344056,0
855,1.0,37620.2,5.783579819,256.4738386,343.4175878,14.40165409,3.74028214,4.476348715,152.3867347,5.455599352,0
856,1.0,20012.2,9.008726094,302.3936053,421.8900828,22.18784921,4.300380861,4.764193594,224.1520045,7.918183321,0
857,0.0,27317.1,6.155483653,319.9515926,313.4779593,10.4074788,8.924568003,5.035153707,194.6681671,5.01804587,0
858,1.0,32775.6,8.479302,285.5609833,330.0450518,9.854011285,8.802704309,3.39047054,252.0109026,6.495435285,0
859,1.0,28184.9,7.076633582,344.5241793,445.7007612,19.77536713,3.993974381,4.456104061,203.0502439,4.788861062,0
860,2.0,16183.6,7.390474096,334.0538855,389.0216156,16.35452024,3.873302594,4.274136884,218.0328398,8.783167624,0
861,1.0,28499.1,6.550031094,330.7195488,381.5016036,11.04440513,4.14336997,3.403269587,184.7506979,9.494558726,0
862,0.0,17068.3,8.769621767,319.2532011,459.5411588,14.19254435,4.116981768,2.957194849,215.6482163,8.159666704,0
863,2.0,7324.7,7.991366183,331.5125334,492.8503914,14.2339516,4.318403137,4.179187128,230.3357076,7.685396843,0
864,2.0,15548.4,5.018671102,330.3909763,520.6407738,11.14770411,8.965587085,3.256301329,173.636742,7.762020745,0
865,0.0,18493.9,5.557863756,311.5682272,437.5120421,12.99459554,3.477863635,4.705561884,204.0103465,7.207931097,0
866,0.0,19472.6,5.017698088,366.0189196,425.670964,17.31468113,3.909664194,4.475161103,169.7271158,6.9870415,0
867,0.0,24211.6,9.363249825,307.7139958,406.551667,12.61825178,4.110925464,4.009006062,221.5477734,4.692196563,0
868,0.0,9840.8,8.513654609,309.8387324,396.8056521,12.42876341,4.285316053,3.183435323,219.7257126,7.813067625,0
869,0.0,25770.0,8.342129767,435.6727646,414.157826,11.08483406,3.52788547,4.330321564,200.3830795,4.059431468,0
870,0.0,17674.7,8.348814761,290.2898943,471.3698805,19.30124821,4.274295442,3.569717312,213.6656848,8.389945659,0
871,0.0,10571.8,6.521422285,295.9760944,414.2560865,14.7748006,4.08993373,4.154845328,220.4510783,10.69553249,0
872,2.0,21468.0,7.101223816,349.4921773,427.2397403,12.55698319,4.029875579,2.817391374,175.8943459,6.791696907,0
873,0.0,3773.3,9.979849622,391.6973848,339.8830287,18.34359021,8.848471383,4.052905069,232.9490019,9.953952112,0
874,1.0,9836.4,7.064672495,328.724289,386.3452475,15.54796357,4.066084242,3.837256627,218.9864062,7.813067625,0
875,2.0,14906.0,8.486030243,374.2269262,518.5852526,11.22657799,4.192419987,3.776225631,188.2519391,4.489783796,0
876,0.0,21759.4,7.48727812,352.983112,428.6609649,4.966861619,4.294631802,3.442121236,175.8736762,8.020869103,0
877,1.0,34094.1,6.741909445,376.6636079,526.3610816,17.10756313,3.902906728,4.83886228,174.2663575,5.090035332,0
878,2.0,14848.1,7.054937966,304.5732451,304.9563717,12.18082601,9.455855477,3.408168792,214.3372704,6.466874709,0
879,1.0,29057.2,7.029491111,302.7449602,361.9477582,10.61458159,4.005144194,4.267952934,208.5537845,6.702496216,0
880,1.0,27700.1,6.198937219,330.9492099,536.2686727,12.82812074,9.0218677,4.47201817,179.5726525,5.766204134,0
881,1.0,23372.9,6.280195162,313.8469725,497.9023198,12.87480498,4.336201392,4.555949236,207.741025,6.571099217,0
882,2.0,10587.3,6.392545064,307.3989595,585.2226284,11.79899055,4.171730956,2.519891581,200.3043481,8.509220049,0
883,2.0,32241.1,8.439680712,347.7131572,416.0909979,14.63892652,4.247176577,4.071916487,186.4570837,5.953981878,0
884,1.0,27509.9,8.257587185,299.8204779,587.3786921,10.02403918,4.16507481,3.871463111,185.6435227,5.403196492,0
885,1.0,23930.4,7.45655651,364.975499,535.3395605,19.17473871,4.024750021,3.506764606,162.7246723,5.596929951,0
886,0.0,12958.7,7.135496644,322.6232487,522.0278703,16.7221946,4.287386472,3.722454851,198.3780118,10.63290961,0
887,1.0,22829.1,4.024455657,360.5904451,541.7723151,11.58014075,3.818926188,3.836703239,162.4567843,4.916819229,0
888,0.0,13501.7,7.982096708,358.3318489,617.5409065,11.17654813,4.284094492,3.806539439,200.368159,7.183095932,0
889,1.0,25951.6,6.296103203,350.3819811,471.8575107,15.77046418,3.994925847,4.10736363,167.6586022,5.923441415,0
890,2.0,15341.0,6.144844982,371.0105238,579.4618244,11.91573964,4.37171327,4.531658688,175.0082757,7.377036504,0
891,1.0,28339.0,9.370848444,316.2744033,462.1424242,15.33300458,4.061020805,5.580829963,220.9574326,7.833495881,0
892,2.0,33153.8,8.840473501,370.167851,296.9641017,14.78431358,3.900989854,3.699146259,186.3031371,4.745764371,0
893,0.0,20226.3,5.838594348,298.8035603,342.3594105,12.81363426,8.891861591,5.45691283,196.4758989,9.055825785,0
894,0.0,26422.1,8.072933638,366.6447662,500.9387879,7.609797727,4.100935905,3.294129366,176.2714037,5.492155983,0
895,2.0,36860.5,9.751560797,338.0494275,390.5669453,8.123470112,4.339494644,2.765722248,199.0514027,4.487517479,0
896,1.0,30989.0,8.600477187,327.46267,326.2690802,9.982010229,3.983721865,5.35304334,185.3207014,7.027185659,0
897,2.0,8016.2,5.567500642,337.7815799,291.6002828,13.46992402,3.942889149,5.174719759,182.0806013,10.20064451,0
898,0.0,17569.6,4.084932416,349.2919542,374.18184,10.63423012,9.171710898,4.045547056,140.3667086,6.784279329,0
899,0.0,18136.1,6.86755296,314.4715658,600.937203,16.30779009,4.035764109,4.070824292,166.8917001,8.080415244,0
900,2.0,14017.4,6.490700311,345.5604812,423.9783892,11.86324832,4.201578621,4.167336457,191.348259,6.832217388,0
901,0.0,5689.8,6.764349993,373.872785,360.1844731,20.4839023,4.310651204,3.418763195,182.3069422,7.344975869,0
902,2.0,33306.0,7.430037413,373.1971458,399.9483325,13.79786968,4.166097757,3.884460371,200.5612126,5.923739955,0
903,1.0,19096.8,7.357857255,342.936881,388.941163,14.15147307,4.306589111,5.438487907,196.5520678,8.285395275,0
904,0.0,16898.8,6.04590644,367.3285417,451.0127884,16.3599511,4.148962694,4.072197622,160.4426313,5.949518764,0
905,2.0,34160.9,8.963155528,363.4727979,474.7817344,15.90527043,3.947541202,2.998335472,192.2021681,6.684699737,0
906,2.0,35971.0,10.03050816,330.8589265,558.108549,14.33780438,8.832125923,2.934137001,215.9971166,6.542281787,0
907,0.0,39537.1,9.232766062,322.4335918,393.3886033,10.58333615,4.091030234,3.918469801,220.0808324,5.296578804,0
908,0.0,8108.3,5.548407104,332.0179353,568.0789802,15.66169229,3.393521962,4.572923004,198.5463635,10.28206797,0
909,2.0,18015.0,5.903058231,362.5234159,471.4843946,10.69258799,3.828685187,4.101397991,167.3621871,7.016836113,0
910,1.0,19558.0,8.311348727,355.0872579,379.5077385,18.24071162,4.200118448,4.180389312,197.5170934,6.871607245,0
911,1.0,8985.9,7.29797266,306.4953695,498.8039169,9.583323113,3.653679268,5.504749397,214.1723298,10.20142576,0
912,1.0,18091.2,7.422104447,365.4072222,369.1983343,16.99633028,4.164479018,2.575423028,195.8033305,8.274069059,0
913,1.0,11451.3,5.30898956,309.3294235,401.0637637,13.24332928,8.818254896,2.784712797,198.2134051,8.238878989,0
914,2.0,20288.2,6.298365795,347.0410203,544.8574806,17.70683826,8.894415635,4.104834817,190.4316792,5.791154373,0
915,0.0,22052.0,8.090493963,306.2391799,485.0984831,17.07526259,4.079370653,4.030337485,237.1398278,6.153368957,0
916,1.0,22053.0,5.392692829,305.2215636,451.605924,14.66556053,4.286489636,4.14486994,196.9528752,7.303051906,0
917,1.0,14912.2,6.041143672,349.2406145,355.2844423,17.16196607,3.763876924,3.341426728,177.0808395,7.5926723,0
918,0.0,12736.9,5.935771844,331.087177,480.308581,20.60640864,4.351844306,4.072186608,189.6083467,6.784116115,0
919,1.0,32423.5,6.812943275,319.2229356,446.3864036,20.92695018,3.974415076,4.070966098,211.5130972,5.606856131,0
920,2.0,36290.7,9.380013284,333.4451998,373.9201602,16.52049596,4.185048556,3.817778953,223.4431113,6.319431545,0
921,2.0,38494.7,9.144953298,383.2391383,357.4707042,13.12594167,4.140982883,2.291694536,197.2872066,4.922045466,0
922,0.0,27365.1,7.563100469,340.6238055,359.506553,15.0894408,4.051148814,3.978141279,185.9222471,5.700784947,0
923,0.0,25338.6,5.787190934,266.1099928,429.350268,11.85446068,4.278960044,3.13400015,215.5784642,7.873271693,0
924,0.0,7066.4,4.86609241,325.3285434,327.6586444,16.29668848,3.864354347,4.308256961,168.6957663,10.67805626,0
925,1.0,11346.1,6.900379647,304.9664881,210.319182,17.92578239,4.156484469,3.698874769,199.3531655,7.602121475,0
926,2.0,17734.9,6.057867647,317.1505445,419.3955691,17.11544677,4.114989616,2.925037558,188.4150006,8.846281957,0
927,2.0,26325.8,8.365470023,341.8956361,381.4403882,19.52731893,4.082507194,3.756006672,203.4004519,6.751698586,0
928,0.0,13597.9,5.733147894,374.0183114,357.7110601,13.27889595,4.299941727,3.619590635,148.1031295,6.044671753,0
929,0.0,12519.1,7.627523842,291.1972605,399.883388,12.74821674,8.806064288,4.43921524,202.0798645,9.794717849,0
930,0.0,39125.2,6.055622508,375.619186,400.1553243,20.18959951,4.244038093,2.600618679,159.9626123,5.088213197,0
931,0.0,21895.3,4.493900098,337.2671775,482.5982702,10.66349163,4.379067156,3.169714976,159.7663994,6.954907217,0
932,0.0,15158.7,8.645881893,307.7044736,416.8991601,14.61876666,4.24710778,2.445673388,204.6485152,8.983811794,0
933,1.0,17258.2,6.154072581,310.7162936,395.6985382,17.06138947,3.812719195,3.994556136,204.0809451,9.519659984,0
934,0.0,35216.5,7.91908316,335.2793762,539.4646482,9.852784882,4.185423542,3.481943696,195.3528073,4.700392724,0
935,0.0,17982.4,5.845501641,338.9992737,336.2797071,14.31941121,4.14561872,4.921340625,200.8911924,10.38613293,0
936,2.0,35633.3,6.066386357,327.5578499,354.1744375,12.54887108,4.270060625,3.808372006,183.4717941,5.746529194,0
937,0.0,11125.4,4.954923177,324.7581837,332.956298,15.16457414,4.385328362,4.699120987,192.9703798,5.62122732,0
938,2.0,25253.1,8.921733175,296.8210343,482.8469391,14.14225093,4.24998002,3.941073832,248.9546551,7.184973119,0
939,0.0,11848.2,10.14106005,349.9232292,393.1864462,15.47487594,4.205145013,4.416183694,209.10305,10.8112895,0
940,0.0,16764.9,7.137871354,320.5559945,456.4264885,12.59999831,4.360932421,3.654354962,228.6913547,8.966835973,0
941,0.0,5699.5,6.647839934,333.0524907,269.3446352,18.0824904,9.017672228,2.27639196,212.449974,7.344975869,0
942,0.0,20555.6,9.775004066,387.6863877,389.6382279,12.29875322,3.921023306,3.130044763,204.8127108,6.848805453,0
943,0.0,15247.1,6.050225266,313.1270814,521.7741145,13.78042674,4.260854046,3.579107242,200.6122986,8.861701557,0
944,0.0,20497.8,3.271144024,302.8198226,427.1137557,16.0869495,4.237013538,3.58830042,149.9386547,4.252985001,0
945,2.0,23114.0,9.73335611,321.1604634,521.8355248,13.14044719,4.237752989,4.724321913,229.4077836,6.729829904,0
946,1.0,44376.2,6.614180463,341.6377735,273.4468382,12.75811532,4.101927256,4.224342509,186.6200684,5.924540482,0
947,0.0,13677.1,5.171453573,323.7286632,477.8546873,15.05606409,4.296308127,3.250022229,193.6535806,6.783888468,0
948,2.0,25574.1,8.76043438,416.2627987,553.0576632,17.73037119,4.120636409,4.325131645,219.3359778,7.390896679,0
949,1.0,30594.3,4.39313815,324.6592334,524.9097809,16.61424751,8.892341942,3.125391112,176.7363757,6.470151959,0
950,1.0,25780.1,6.259352881,331.0302515,481.7375593,14.04948264,4.27090456,3.699796036,190.1893878,6.93039147,0
951,1.0,5230.6,8.300402168,338.195387,367.8975629,12.86399234,2.949752321,3.675985498,236.5807942,9.302441188,0
952,2.0,15772.7,9.157615312,319.9129388,463.2969139,16.98166011,8.795537996,3.603609581,220.3853144,7.421997644,0
953,0.0,17977.7,6.542088,322.2351015,383.1245035,18.09454383,3.809690542,3.772858553,163.3616035,6.583064856,0
954,2.0,35439.7,6.236836217,314.1313174,552.4627918,8.660869468,4.049174521,4.106807505,211.640958,6.204429354,0
955,2.0,22710.5,5.962836939,321.5859356,496.1614524,18.3676209,4.349200071,4.055421251,203.3841234,9.066628054,0
956,1.0,20070.6,6.591108949,301.9655414,354.1701813,14.02383447,9.014029263,3.923356036,209.3420509,4.713116701,0
957,1.0,11298.5,7.668897441,300.1846217,497.1691281,17.97129472,8.86983828,2.966945651,213.7764386,10.58138599,0
958,2.0,8672.5,7.335361864,353.5293815,433.6795425,11.23891367,4.02295398,3.686758983,227.9846646,7.574261237,0
959,1.0,20130.0,6.812142879,352.2299607,373.8436199,13.41781308,8.806869105,4.677289618,158.422129,6.138785152,0
960,0.0,42063.9,6.862988075,319.8379854,312.0025326,18.96441809,4.282192155,3.883029041,186.3825903,5.276323544,0
961,1.0,19663.8,8.386403518,375.4573453,420.3573924,14.83156005,4.127947276,3.322065007,189.4388127,6.776879088,0
962,1.0,13911.8,8.204071006,345.0439831,494.4169099,15.41647494,3.518850375,4.531825295,211.8728279,7.239415921,0
963,2.0,15362.5,6.928597413,356.3179748,353.0636591,14.89621036,3.910339218,3.443385019,190.547678,6.552279123,0
964,1.0,27662.4,6.634210113,291.6876535,555.580978,12.34483405,4.220416462,2.372791477,210.7954061,8.408766231,0
965,0.0,20447.5,5.689518474,341.537089,477.6688358,12.25839557,3.80313833,4.814779191,202.0939398,7.986398706,0
966,2.0,14151.8,5.584369157,324.5704591,336.9568673,15.23382587,3.931767472,3.051316563,185.0435967,7.366915284,0
967,1.0,25842.6,9.463390687,312.9827267,385.3916191,13.07474968,8.916845723,4.369454697,224.8411806,6.062738419,0
968,1.0,5619.1,5.816703198,343.5454193,432.0431198,14.94772039,4.042377588,4.534681098,204.7834281,7.8564711,0
969,0.0,35086.4,6.736118027,340.8718191,331.5867258,12.90979781,4.132678082,4.645852435,189.2957887,5.15839641,0
970,0.0,17439.4,6.226491278,340.1331653,406.0147939,16.69026572,4.248052542,3.458320001,197.5707363,6.707685556,0
971,2.0,23037.1,10.51784849,316.0725606,452.9744803,13.62553323,4.123480251,2.620538023,230.0279326,6.39908051,0
972,0.0,29917.8,7.816294444,360.668259,392.4966653,13.17342626,8.783469654,4.263192772,207.9630384,7.394255556,0
973,0.0,24070.3,9.768406489,338.0524372,533.968647,11.87758168,4.24901686,5.038118946,240.1679012,4.443850856,0
974,0.0,9914.0,4.974506124,324.4333077,302.200496,11.07051143,4.282733306,3.94196926,175.9118303,8.247148271,0
975,0.0,28278.8,9.915647165,337.137553,375.0363685,15.5031442,4.136622073,3.499048523,214.6437558,4.902158989,0
976,2.0,23610.5,8.193416004,346.7680519,439.2296156,14.6597409,9.000223609,4.319777195,194.5866593,6.86313625,0
977,0.0,16246.2,6.372975148,324.3418933,383.245825,7.85208554,8.941918508,1.964863097,190.7511649,6.66953238,0
978,2.0,13486.1,6.192662701,328.2095662,452.445746,14.81063041,8.977730333,3.403393177,207.1154702,7.595669984,0
979,2.0,20335.7,6.028559417,333.0844548,475.2964708,18.24809789,3.924047271,3.287243971,183.1618528,8.163076383,0
980,1.0,16854.1,5.180105641,318.3546116,355.470925,19.03221887,4.091159486,4.182740665,193.3699479,8.87027826,0
981,0.0,13969.4,7.548543437,322.7990702,369.0166668,18.91918835,4.020970932,3.776718462,215.3687416,8.769676022,0
982,0.0,30684.2,8.781904578,340.9184904,313.513502,11.07028905,4.157545014,3.853388072,215.5295107,4.737391257,0
983,0.0,24061.3,6.78568519,350.1172538,471.5185364,15.34331564,3.81869266,3.076214341,196.4787124,7.790874862,0
984,1.0,26493.1,8.669944103,311.553679,369.2838639,11.75993045,9.048772557,3.241267187,238.4095981,8.124207826,0
985,0.0,11628.3,7.231926685,343.8280153,344.0720282,13.23230789,9.204062939,3.666671803,214.556086,6.0873061,0
986,1.0,11699.1,6.64827278,349.2554448,420.8283622,18.86381748,3.987294676,3.258041647,200.7170513,7.651294226,0
987,2.0,48002.1,9.165239145,340.3101758,310.9278353,18.76832821,4.169207035,3.936972573,200.3740756,4.771490669,0
988,2.0,26913.4,4.649166446,302.4175288,509.2848688,16.19894784,4.175954524,3.452821864,190.6306362,9.271668544,0
989,0.0,19900.4,7.84322565,348.9519243,419.813956,14.61650918,8.802880227,2.978925445,198.0171652,5.392057607,0
990,2.0,29046.1,5.523010781,370.8930851,488.7745948,17.26518634,8.794687382,6.35743852,165.4360934,5.477283049,0
991,0.0,22958.0,6.674635069,350.1012754,432.1943573,16.27182497,4.183222757,4.764412042,193.5069028,6.364155674,0
992,1.0,39943.0,8.594714509,259.0099448,538.6218031,13.74474872,3.981854748,4.863377535,226.7656465,10.067633,0
993,2.0,13533.2,7.623603583,313.6711274,527.380871,18.66390108,4.078433078,4.217861431,231.2031014,8.347949483,0
994,1.0,20919.1,6.136369824,289.1421749,383.122057,9.684376378,3.745679713,4.635709127,194.980636,6.615981652,0
995,1.0,8727.2,7.456302258,425.7103307,543.3929883,15.47040047,8.825807046,2.98809301,203.7445475,8.312379503,0
996,2.0,24293.2,6.861235192,332.8815819,390.8049553,16.00699084,8.956988761,3.666613686,166.7429616,6.836224939,0
997,1.0,26756.9,8.774356717,316.5414683,422.0677005,16.56311638,4.307581064,4.681716653,231.4884577,6.385470898,0
998,0.0,19397.3,7.894244798,368.561073,479.7861954,15.80508483,4.060132955,2.430883294,205.5415172,6.490037175,0
999,1.0,24873.6,9.410657998,300.6884166,479.0560337,13.52192326,3.862809037,5.284233272,236.3569746,8.261405952,0
1000,1.0,30733.5,5.961272224,343.9252223,257.7041794,17.75844368,3.591712541,4.827527398,181.6881221,6.648849186,0
1001,0.0,21174.4,7.618884588,348.4749425,572.7434072,15.11084889,9.027259793,4.217553378,210.9797468,3.902475686,0
1002,2.0,15751.2,5.501070114,296.848512,399.7737042,10.62226549,4.324851405,3.006650222,212.7106698,9.323583858,0
1003,2.0,33897.1,6.358402296,316.5527914,406.382378,19.69984804,4.148253405,4.500207625,186.0979153,4.581968728,0
1004,1.0,21733.8,7.903081469,315.1899838,368.7708937,11.63539928,3.927981435,4.631640754,229.2426598,7.884841993,0
1005,0.0,24827.5,7.720010959,269.4901733,482.6733273,22.09199022,4.384140413,4.435760073,238.3010478,6.168838539,0
1006,0.0,17864.7,5.818229016,343.5933324,367.6899918,19.91295017,4.099382733,5.622018081,177.5748031,7.230845307,0
1007,0.0,3900.9,6.938729525,286.7651014,553.4940322,19.41801315,8.905150517,4.071343675,235.0045977,8.665692083,0
1008,0.0,13283.8,6.52181467,348.554792,560.9659102,13.97834793,4.286806821,2.898223061,184.7728094,8.693104326,0
1009,0.0,32981.2,9.554785291,324.5051897,286.7944316,10.41588906,4.289159245,3.231679693,194.8060914,6.946717558,0
1010,1.0,21280.2,6.188502912,326.7941938,357.4361934,11.71382102,4.172278409,4.038502789,190.3151268,4.797460182,0
1011,0.0,14294.2,7.784940449,366.0517519,338.44145,15.21529266,4.164981142,4.129230416,199.3335654,9.319176393,0
1012,1.0,11989.2,4.977306609,328.1769777,617.8835131,13.56125295,3.694262874,4.457282487,180.7491402,7.581687577,0
1013,1.0,11797.9,7.816284866,312.9867532,371.9106474,11.9756805,4.201658517,3.31116811,232.6685087,5.348213659,0
1014,0.0,20162.0,5.211430348,305.2641421,510.6093851,12.58847481,4.092034529,4.223576482,179.2069831,5.487876363,0
1015,0.0,40710.5,8.813666089,320.4493278,468.0517147,14.52349976,4.282902841,5.486132309,206.577843,7.984710742,0
1016,0.0,16123.3,9.475801129,348.1773307,501.6739826,22.15974723,4.335524137,2.760212574,221.2702228,8.315959071,0
1017,0.0,28909.3,6.936782341,295.2237067,510.8950007,16.20237144,8.78542178,4.04637969,216.4159321,8.551077748,0
1018,0.0,21573.7,9.295852001,321.1683132,444.276635,14.74434737,4.150145633,3.455622541,218.8432561,6.013160966,0
1019,0.0,28392.0,7.017330331,355.4615889,336.0618031,16.89517971,4.196410078,3.171655208,173.8508816,5.744067537,0
1020,2.0,27007.9,6.592516959,296.9236255,422.2238018,14.07087898,4.316425145,4.383942554,164.7909916,5.218989651,0
1021,0.0,25959.6,10.5715963,346.2250616,446.7429748,13.57347103,8.79551382,3.358353455,240.4297868,5.923441415,0
1022,1.0,10513.3,8.920632925,322.5210354,442.3681431,18.72530225,3.804395199,2.938082397,207.7865734,7.458707683,0
1023,2.0,13124.1,7.516643216,319.3540394,376.2319179,8.03385864,3.902559122,4.178897909,228.3227976,11.02787986,0
1024,1.0,17975.6,9.808651156,322.2351015,440.8594348,13.57122272,4.145979517,4.003458052,242.1641459,6.72958019,0
1025,1.0,41489.6,5.569868658,239.9119021,425.2500465,12.53400873,8.947470549,3.502370872,174.9267412,4.1502143,0
1026,2.0,28954.8,5.817090295,357.3287588,530.5264113,18.11704226,4.383206443,3.254926497,171.8161053,7.159398311,0
1027,1.0,13927.0,8.551446845,345.0439831,446.4223567,14.13495393,3.964714405,3.66264816,235.4174567,7.388518503,0
1028,1.0,22610.8,4.875413881,327.3799385,549.2767283,17.01511804,3.960918084,3.893766831,169.3185048,6.209697437,0
1029,1.0,10490.8,7.533042002,354.0576485,367.7586892,14.66895005,4.067340977,4.126407533,178.7777161,4.909640554,0
1030,1.0,4544.8,6.577834048,300.9223297,328.9044942,11.78961929,4.376614291,3.042796944,231.3402282,9.608533594,0
1031,2.0,56867.9,7.894086171,129.0,493.8884638,15.11602281,4.072661032,4.17421964,153.7128743,5.375895979,0
1032,2.0,27752.0,5.350923532,372.2640994,393.5557957,13.74866795,4.331056244,4.180567593,166.4527742,8.69712216,0
1033,0.0,18939.9,7.375883102,316.8202484,368.4028571,9.984033412,4.193458873,3.136945007,198.8430942,7.748928548,0
1034,0.0,20067.6,9.605650817,349.084949,331.971661,17.5391297,8.886075491,4.213567957,216.1163186,7.117917746,0
1035,0.0,40936.2,7.703374743,301.2544217,365.4312125,12.97186896,4.269491143,4.775784922,212.6982764,8.31002902,0
1036,0.0,26220.2,6.344585275,379.7883765,475.3422715,16.90318031,3.953291893,4.033391218,157.1424243,5.524296531,0
1037,2.0,8918.9,4.89987481,306.4953695,331.3789519,18.52543363,4.242009218,3.964449588,190.799079,10.20142576,0
1038,1.0,32619.3,8.098838845,351.3581338,435.6664692,11.98363521,9.380875522,2.004142586,190.9379793,5.368125754,0
1039,2.0,10562.5,3.694274999,371.1763132,480.3202177,16.98075499,4.129680293,2.831234426,147.9168921,8.937802408,0
1040,1.0,26489.1,8.540837376,318.059624,431.6256772,10.07559844,4.174144547,4.724456578,207.5095152,8.124207826,0
1041,2.0,25234.4,5.216684484,283.7446116,384.0115576,12.42753833,3.183729817,3.665410662,201.0792194,7.184973119,0
1042,2.0,13903.0,9.619574961,352.0843328,442.1670062,14.74078711,4.216257394,5.846826958,230.3087747,5.499489286,0
1043,1.0,8904.8,9.711379814,293.1111226,324.9978244,16.84844375,4.2998357,3.371680094,256.6734691,8.043889299,0
1044,0.0,22390.8,8.053558881,315.0275045,399.1190254,13.97408473,8.8653919,2.92573204,204.202072,5.319769073,0
1045,2.0,34456.8,9.17093996,295.3505243,357.4172848,9.213267539,4.09900484,2.275903461,235.3409427,6.369111631,0
1046,1.0,27430.4,6.035086878,303.9376701,397.6849857,19.39402667,4.016576248,3.178003605,197.5626646,6.733493842,0
1047,0.0,14298.4,7.243682989,316.7538889,570.4242586,15.95833351,4.271316169,4.102291769,210.5022172,6.883015402,0
1048,0.0,20375.7,7.83739765,308.5948104,382.0142489,12.66601633,4.37911054,4.44490059,225.156452,8.013516429,0
1049,0.0,24196.5,8.448405225,332.8903825,500.6848732,15.15740752,4.276981954,5.140207743,204.2253291,8.272055091,0
